date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:45:54	242802/242802	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Jul%202024%2018:45:54%20GMT	https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias.html	(from )
02:45:54	364/364	---MCZ	200	added ('OK')	text/plain	date:Mon,%2008%20Jul%202024%2018:45:55%20GMT	https://www.smobookstores.com/robots.txt		(from )
02:45:55	9578/9578	---M--	200	added ('OK')	image/webp	etag:%220d195d414d37f2de23f3d91cf4be3380%22	https://cdn.store-assets.com/s/703755/f/12108076.png	C:/Dato'%20Ustaz%20kazim%20elias/duke/cdn.store-assets.com/s/703755/f/12108076.png	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:45:56	35775/35775	---M--	200	added ('OK')	image/jpg	etag:%228f9596d116fddc9fdec57c776770deaa%22	https://cdn.store-assets.com/s/703755/i/46100228.jpg?width=480	C:/Dato'%20Ustaz%20kazim%20elias/duke/cdn.store-assets.com/s/703755/i/4610022882a2.jpg	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:45:56	289456/289456	---M--	200	added ('OK')	image/png	etag:%22fa77daa7bb0202fa192cbc723d0d569b%22	https://cdn.store-assets.com/s/703755/i/46100128.png?width=480	C:/Dato'%20Ustaz%20kazim%20elias/duke/cdn.store-assets.com/s/703755/i/4610012882a2.png	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:45:58	5607/5607	---M-Z	200	added ('OK')	application/javascript	etag:W/%22668623cc-15e7%22	https://www.smobookstores.com/assets/events.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.smobookstores.com/assets/events.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:00	5356/5356	---M-Z	200	added ('OK')	application/javascript	etag:W/%22668623cc-14ec%22	https://www.smobookstores.com/assets/traffic.js?v=1	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.smobookstores.com/assets/traffic3860.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:03	19399/19399	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c88b77f77bd31a8d018db8a4b3de8b07%22	https://store-themes.easystore.co/703755/themes/310721/assets/global.js?t=1720407458	C:/Dato'%20Ustaz%20kazim%20elias/duke/store-themes.easystore.co/703755/themes/310721/assets/global74a7.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:03	35391/35391	---M--	200	added ('OK')	image/jpg	etag:%224b6596fa5900528cb57fd365e6c9eacb%22	https://cdn.store-assets.com/s/703755/i/46101982.jpg?width=480	C:/Dato'%20Ustaz%20kazim%20elias/duke/cdn.store-assets.com/s/703755/i/4610198282a2.jpg	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:03	96381/96381	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:03	27482/27482	---MC-	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202024%2018:46:00%20GMT	https://apps.easystore.co/marketplace/shopee-malaysia/script.js?shop=hisham3151.easy.co	C:/Dato'%20Ustaz%20kazim%20elias/duke/apps.easystore.co/marketplace/shopee-malaysia/script77ad.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:04	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.google-analytics.com/analytics.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:04	16714/16714	---M-Z	200	added ('OK')	application/javascript	etag:W/%226686243c-414a%22	https://www.smobookstores.com/assets/storefront.js?id=3f4f74218829cbf9e2d5	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.smobookstores.com/assets/storefront0157.js	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:04	48999/48999	---MCZ	200	added ('OK')	text/css	etag:W/%223c74ae69ff8868997a9a6afc454628d6%22	https://store-themes.easystore.co/703755/themes/310721/assets/base.css?t=1720407458	C:/Dato'%20Ustaz%20kazim%20elias/duke/store-themes.easystore.co/703755/themes/310721/assets/base74a7.css	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
02:46:05	8966/8966	---M--	200	added ('OK')	text/css	etag:%226687923f-2306%22	https://apps.easystore.co/assets/css/marketplace/main.css?v1.7	C:/Dato'%20Ustaz%20kazim%20elias/duke/apps.easystore.co/assets/css/marketplace/mainced1.css	(from https://www.smobookstores.com/products/-karya-bestari-tuhan-sedang-menguji-kita-edisi-kemaskini-best-seller-ustaz-kazim-elias)
